OrderId,CustomerId,OfferName,MobileData,MobileVoice,Text,Overusage_100MB,TV,Landline,Price,Duration,Complained,TicketTitle,Description,Status,OrderDate,TicketLastUpdate,Fulfilled,OrderType
4163c490-e3a3-465d-a6bf-31f1c678c3a9,255218564,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/13/2024,3/14/2024,1,pre
bd0f11a4-c19b-4bae-b1d7-27985d61f080,432498369,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/20/2024,4/20/2024,1,pre
4af8edce-fccd-45a8-95f8-8425a63869c2,148861159,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,4/2/2024,,1,pre
f7056f4d-ca6b-42fd-9e91-0c6155d58531,223192284,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/29/2024,3/29/2024,1,pre
cb4e92ff-28ba-4417-ad91-22a860d09951,143356951,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/16/2024,4/16/2024,1,pre
0d17b87b-5d48-40aa-b41e-da8424d829ba,374409234,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,3/5/2024,,1,pre
95f12a76-2615-4419-a9c9-c2aad090026a,469228938,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/14/2024,4/15/2024,1,pre
e7986cc8-a0ee-4333-b7cb-312b89a2ac20,440259307,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,3/31/2024,,1,pre
2f845712-fa07-4788-b187-30dc5d01c100,317373477,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/29/2024,4/30/2024,1,pre
74a15fb2-ff8b-4987-a9cc-cf0ca324e3ae,94714323,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/27/2024,4/28/2024,1,pre
0a67563b-4e3d-41f6-9538-5e7c545e2353,479183770,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/19/2024,4/19/2024,1,pre
00afa688-fda7-4157-a942-957a018ad415,302263719,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/9/2024,4/9/2024,1,pre
c2359766-bddf-4050-bbe5-bb398d390d09,390942514,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/10/2024,4/10/2024,1,pre
b15bada2-614b-4a14-b1fc-da0ddab33218,200476200,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/2/2024,4/2/2024,1,pre
da34dff3-a432-4e8c-b41c-30591eff5274,324640156,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,3/13/2024,,1,pre
3219710e-da96-4dc6-aeb5-a1ce949b6957,13564598,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/18/2024,3/18/2024,1,pre
ccbdf50d-03c9-4d57-b4ad-fb8556fc9fa1,23804676,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,3/6/2024,,1,pre
063407b0-7582-4059-bd5d-c7da9a257db0,74202106,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/19/2024,4/19/2024,1,pre
7eef2896-e325-4678-91a9-e09ded97ee72,35821702,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/26/2024,4/27/2024,1,pre
ce3b3731-55c9-4dda-8727-47088208ca66,280945704,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/19/2024,4/19/2024,1,pre
7c941d68-3bb8-4106-8061-8a893feef637,227864902,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/12/2024,4/12/2024,1,pre
7e35af29-ee34-4fb8-8f96-e71ad1b706c0,236564246,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/10/2024,3/11/2024,1,pre
fc0565ec-4452-4373-98f7-fc9967d5de09,1040215,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/29/2024,3/29/2024,1,pre
d669ac07-35e5-4f88-bff8-13f781ffdb1b,270679809,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/8/2024,4/9/2024,1,pre
3b3a125f-fb95-4553-ad96-4de100a840c9,231041360,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/28/2024,4/28/2024,1,pre
50c572a2-e40e-4766-b351-f59416aea003,349718182,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/5/2024,3/6/2024,1,pre
80e28cb4-01ad-43b7-9648-45dcae76f3b5,85155842,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/27/2024,3/28/2024,1,pre
869ceb17-f4cc-4cb5-9989-c0089706a40c,209991988,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/23/2024,3/23/2024,1,pre
14e2a654-3ddd-4c9e-8296-642a29634cbf,446349470,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/14/2024,4/15/2024,1,pre
cc4808a0-c5ad-4a2c-98a5-a1b6c39adbca,382198474,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/2/2024,4/2/2024,1,pre
993dcd76-6d64-4593-bc0c-2c355801c10f,416778616,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/6/2024,3/6/2024,1,pre
e0dc5e6a-e16f-489c-b19b-02553c7b3683,449665466,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/24/2024,3/24/2024,1,pre
d8f55cf5-2e3f-44ba-8413-42e65dd56688,134651180,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/12/2024,4/13/2024,1,pre
df840557-86ef-4da3-803f-ac3d9e2ee097,315011706,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/23/2024,3/24/2024,1,pre
f209577d-04ba-42f5-ad25-d395d7ca0328,443464161,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/28/2024,3/29/2024,1,pre
45dffd99-4150-40d6-92d8-d2bc0f6fae01,286583412,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/6/2024,4/6/2024,1,pre
629912f3-cd43-4eaa-8188-d31a8131ad68,409365648,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/27/2024,4/28/2024,1,pre
c5b62209-fdf4-4b3b-98fb-947195333a81,13282297,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/22/2024,4/23/2024,1,pre
4222a7e0-dfeb-4a85-a98e-58b7d0d8f322,379414487,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/26/2024,3/26/2024,1,pre
cf7e7730-9675-4a90-9dd3-abe5db565944,46680672,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/3/2024,3/4/2024,1,pre
030f59d9-e424-4e88-b0a5-de75bb90d4dd,67083834,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/13/2024,3/14/2024,1,pre
225519e2-dd73-4301-b1b9-c5fa381c02a9,468280128,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,3/11/2024,,1,pre
012e14d9-f969-41db-9417-ebf73794fdb2,409909914,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/6/2024,4/7/2024,1,pre
a4d06563-38c1-4c02-833f-9f4a1d4c13ae,92231432,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/17/2024,4/18/2024,1,pre
207b7143-4074-49f0-8e7a-af88ef176d3d,427670376,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/3/2024,3/4/2024,1,pre
625580b4-133b-4101-b15e-8a5a3f2971c4,303680716,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/28/2024,4/29/2024,1,pre
a4bacc34-052d-404d-8503-eb5e5946f26e,285571308,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/14/2024,4/14/2024,1,pre
ef42b28c-6193-41cc-9b12-d37dbef2b6e9,35394718,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,3/31/2024,,1,pre
4023a80a-cdda-40ba-9482-d0287401bf7b,413896994,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/30/2024,5/1/2024,1,pre
08018b7c-99f5-436a-8d40-86e83b0dac2a,211771425,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/21/2024,4/21/2024,1,pre
9ac0bedb-838a-4736-8f26-a352d07f3905,117972483,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/7/2024,3/8/2024,1,pre
88f895da-87f9-4001-a06c-a74b8d194fc6,169838648,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/15/2024,4/15/2024,1,pre
194d8248-2a90-4e8e-b4ef-a81e1293961c,486252344,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/15/2024,3/15/2024,1,pre
6b5f91b2-2221-4d89-8c4a-80ce95303ad9,396698167,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,4/15/2024,,1,pre
afc3b3a8-4f01-4ae7-a3df-52ca68dda12d,401186107,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,4/28/2024,,1,pre
1c139d31-2ab2-4151-83fc-46c8a84d8efe,497878535,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/21/2024,4/22/2024,1,pre
4d6c3d54-97fb-4b67-96c0-154bf96aa352,195641768,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/2/2024,3/2/2024,1,pre
adca9aa3-25ae-4036-91bc-de28ce9a3f7d,126009219,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/15/2024,3/16/2024,1,pre
2db8528a-be66-49a0-addf-f40ba597f83c,272903083,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/31/2024,3/31/2024,1,pre
74f59d44-7f5c-4a92-8008-31b0120aa791,144340995,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/27/2024,4/28/2024,1,pre
88c8e314-5623-475b-a8d4-65e80033ae99,116825318,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/29/2024,4/29/2024,1,pre
ac1f0ee9-60a6-4fec-96f8-789c5eb2fed1,396175745,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,4/7/2024,,1,pre
1cff7f38-59f2-47f1-85ed-3356f397eab1,440637611,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/9/2024,3/9/2024,1,pre
d1e5a4f6-13f8-43d2-9ee1-83c61a5abfae,430291870,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/15/2024,4/16/2024,1,pre
e454e3c8-fabe-4723-99c7-545b58b68e42,253795310,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/27/2024,3/28/2024,1,pre
e9f302c8-542e-4a2a-af05-d7a8857755cf,148365837,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/16/2024,4/16/2024,1,pre
4152ca51-c5a9-4f6a-a836-994ec7fdaf1c,308573615,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/20/2024,4/20/2024,1,pre
e1e1fc75-22d1-44e9-abbc-2ef7cd6ab252,236883931,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/3/2024,4/4/2024,1,pre
8e03a6ac-729a-47e1-aa5a-0ade8e26584f,233712282,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/13/2024,3/13/2024,1,pre
37d9fb78-5f2d-40dd-98d4-9e457f285f76,489599441,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/10/2024,3/10/2024,1,pre
5fc2915b-ad0d-4870-8815-65961b20f0da,297513909,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,3/18/2024,,1,pre
47a0baa8-32bc-40bb-9ff0-1495169424d0,275452090,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/7/2024,4/7/2024,1,pre
2bf67850-051f-434d-bf84-bcfd89e9dce9,58802697,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/13/2024,3/13/2024,1,pre
665f342e-f15e-4759-8d14-3f9308882c6b,330576578,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/2/2024,4/2/2024,1,pre
c67e3317-f9ae-4a9c-9326-11e488f009c0,123658567,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/28/2024,3/28/2024,1,pre
5146996b-019a-4058-9855-e3cd62181872,292518808,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/21/2024,3/22/2024,1,pre
d4601b3f-4590-4ec0-ae96-a4d3e209ff32,469306587,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/12/2024,3/13/2024,1,pre
5c980cfd-0f27-4f31-aa54-e80849eb98f6,347514803,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/18/2024,4/18/2024,1,pre
20d29701-a317-4714-ab4b-959b336e4a87,332446571,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/21/2024,4/22/2024,1,pre
9c246f8c-2853-40db-ac6c-c97b9135f398,353147467,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/6/2024,4/7/2024,1,pre
147eac8e-7a3f-4ddd-b0d5-1dc1802b640b,51064312,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,3/1/2024,,1,pre
6baeddf4-88e2-4428-a20a-43c792035687,354935578,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/5/2024,3/5/2024,1,pre
0d1fa7bb-4a1c-4a66-89a4-74c370ec657e,46692345,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/19/2024,4/19/2024,1,pre
7350a86f-fc4c-412a-b6be-7adfbfe02590,460419213,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,4/16/2024,,1,pre
cf0328f9-b942-4618-b811-fa0012d31118,63843990,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/21/2024,4/21/2024,1,pre
374da195-415b-41ab-87bf-99d787a6a9f9,122177935,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,4/5/2024,,1,pre
4c322848-e66c-4eff-8a6d-eadd0862259d,218700972,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/9/2024,3/10/2024,1,pre
f08bfd09-55b2-4c6c-b7de-c216f3ab2f93,453347535,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,3/3/2024,,1,pre
9dd555f7-6fbe-453d-b259-e4e23fc60613,9596811,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/21/2024,3/21/2024,1,pre
fd4b272d-00e8-4445-bc6e-16f3e3ac63d7,414151318,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/12/2024,4/13/2024,1,pre
a4b0ee87-5228-45a3-a870-6aedfc07f623,370413324,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,4/30/2024,,1,pre
4761b3b5-642a-4c55-bdd3-cd7a39251723,228983060,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/24/2024,4/25/2024,1,pre
c81c12f6-7814-4fd4-b9d9-09caa03c7bdd,401987280,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/15/2024,3/16/2024,1,pre
4f24c89f-5f31-4864-a773-54d8ad42881f,291167975,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/11/2024,3/11/2024,1,pre
787032b6-50de-42df-9219-6c35cd8fc4e0,224310333,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/17/2024,4/17/2024,1,pre
fa208264-ced4-4102-baa6-7fa79abfd6a3,324651580,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/27/2024,3/27/2024,1,pre
24288c83-880f-41d2-b815-f5f5fabcfb6e,439252866,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/29/2024,4/30/2024,1,pre
78f52a2e-3793-4310-a0f8-fb3d07804d20,230345828,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/20/2024,3/20/2024,1,pre
c738135b-5fee-411a-aca5-408927fbe27e,420023534,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/3/2024,4/4/2024,1,pre
c8f6c523-6312-4bfd-9afd-7cdf06d85c5f,66016257,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/1/2024,4/1/2024,1,pre
2737ff33-f28b-4f08-b931-3a7d3ac0b605,428938057,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/19/2024,3/20/2024,1,pre
3aecd34c-020e-4690-a1b8-c354146a012a,135991639,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/26/2024,3/26/2024,1,pre
56449c9c-d6a2-4944-a765-30fa797e40ea,356062124,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/13/2024,4/13/2024,1,pre
a8dfd590-e17b-4fc1-9b76-a1255a5ebf3f,154373950,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/22/2024,3/23/2024,1,pre
491c33b3-ab66-47e0-bf0e-3ef5efda22fa,15722690,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/18/2024,4/18/2024,1,pre
d0ef07a4-5be0-4a18-85db-6310669915e9,10260302,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/13/2024,3/13/2024,1,pre
d9506533-3ce9-4ba5-b9f2-b3c6cf3111b4,217977308,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/30/2024,5/1/2024,1,pre
773b431f-67d9-43f5-85c4-797dede8d4db,73390347,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/9/2024,4/9/2024,1,pre
d87a765d-e8ff-40bc-ace6-6dfca4b15b12,201791861,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,3/16/2024,,1,pre
956f3c0c-b8b2-405c-ba3d-53baaa409a03,250691748,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/28/2024,3/28/2024,1,pre
09f2d189-b602-4111-be2d-08dcb53f49a7,250087940,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/25/2024,4/26/2024,1,pre
77002b11-a133-4be4-afed-1a4cd36df35d,489748491,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/2/2024,4/2/2024,1,pre
74a4b762-d698-4d62-87dd-e77f2e1c4b5a,224732795,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/7/2024,3/7/2024,1,pre
619f47b0-4f64-421f-81d4-027b6111ff9d,380343177,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/31/2024,3/31/2024,1,pre
741645db-b061-4034-b529-a4cfeb22260c,360541767,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/2/2024,3/3/2024,1,pre
1fe3034c-6b59-4669-81f3-21e1da25d06e,360632954,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/12/2024,3/13/2024,1,pre
77abe184-785f-4bd2-a047-ab8114d9eb51,25231440,Global Pre 5GB,5GB,50min,50,Default,Default,Default,€ 9,1 Month,0,,,,4/7/2024,,1,pre
3b436a94-474a-4b7f-b5d3-39d0e2114744,372388356,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/1/2024,3/2/2024,1,pre
28ed8bc5-1a55-4a71-ab2b-276fdcda1f0a,36792213,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/24/2024,3/25/2024,1,pre
c686c6d8-b317-49b3-a06c-9035372b0b00,499328914,Global Pre 5GB,3GB,50min,50,Default,Default,Default,€ 9,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/15/2024,4/16/2024,1,pre
